Year,Period,Branch,Parts Counter,Parts Shop,Parts Warranty,Warranty Settlement,Warranty Settlement - Adj,Parts Internal,Parts Internal - CSA Cust,Parts Internal - CSA Rental,Parts Internal - ACAP,Parts Internal - EM,Total Parts
2021,11,113,371899.42,156682.32,24361.91,10914.7,0,23230.9,1326.63,0,50919.35,0,639335.23
2021,11,114,344142.12,100529.73,31311.01,5661.15,0,33744.11,33829.97,0,5765.65,0,554983.74
2021,11,117,4087.89,61990.79,48685.58,1621.22,0,5312.34,4826.85,0,2688.35,0,129213.02
2021,11,160,101518.89,151009.6,7437.84,2850.11,0,12691.52,13827.84,0,18324.07,0,307659.87
2021,11,190,0,0,0,496.49,0,0,0,0,0,0,496.49
2021,11,215,196224.49,95488.58,28132.09,6797.1,0,32933.78,547.26,0,8558.07,0,368681.37
2021,11,216,97861.35,107703.76,2944.63,3129.93,0,8023.2,0,0,32496.03,0,252158.9
2021,11,218,210620.82,92350.47,5539.24,2553.06,0,22549.65,10167.51,0,14469.78,0,358250.53
2021,11,364,36625.46,28738.6,33770.38,1516.99,0,7036.89,1079.44,0,11523.17,0,120290.93
2021,11,365,152736.74,154517.25,20811.52,12652.92,0,21087.8,6604.85,0,31244.9,0,399655.98
2021,11,366,0,0,0,0,0,0,0,0,0,0,0
2021,11,367,226636.41,170706.25,30708.8,3116.55,0,48159.97,2507.26,0,888.68,0,482723.92
2021,11,401,0,0,0,0,0,0,0,0,0,0,0
2021,11,403,57722.81,11764.91,211.21,59.27,0,0,0,0,0,0,69758.2
2021,11,404,4540.37,19.57,-778.27,156.59,0,2751.21,0,0,336.07,0,7025.54
2021,11,520,85600.07,81021.54,1881.83,58.7,0,319.43,0,0,49448.18,0,218329.75
2021,11,536,68691.75,61896.62,0,357.12,0,7252.43,0,0,0,0,138197.92
2021,12,113,423862.09,185133.32,38520.83,3752.17,0,11163.52,1089.9,0,27938.92,0,691460.75
2021,12,114,390406.68,121337.23,15633.05,2584.14,0,32501.77,31884.23,0,26372.26,0,620719.36
2021,12,117,11119.59,20347.84,91751.27,27531.9,0,2418.66,10682.34,0,6495.89,0,170347.49
2021,12,160,203098.31,52113.73,7670.19,1713.32,0,61003.49,6855.97,0,13060.12,0,345515.13
2021,12,190,-1557.6,0,0,0,0,0,0,0,0,0,-1557.6
2021,12,215,128110.59,136012.28,48609.36,6510,0,49772.75,3069.95,0,887.21,0,372972.14
2021,12,216,80432.61,139917.85,6533.92,238.28,0,7484.79,268.3,0,19402.96,0,254278.71
2021,12,218,149984.25,79383.91,13899.78,1621.49,0,5349.07,5447.37,0,5281.2,0,260967.07
2021,12,364,44624.05,78493.87,5179.74,1162,0,17869.99,0,0,32225.22,0,179554.87
2021,12,365,219409.49,65877.78,22107.52,3961.81,0,13635.94,5288.66,0,37384.64,0,367665.84
2021,12,366,0,0,0,0,0,0,0,0,0,0,0
2021,12,367,300772.52,152094.51,16097.15,7434.72,0,35161.68,4313.9,0,22332.91,0,538207.39
2021,12,401,0,0,0,0,0,0,0,0,0,0,0
2021,12,403,45428.26,31914.66,18283.43,0,0,3004.56,0,0,0,0,98630.91
2021,12,404,9787.14,11903.74,782.94,156.59,0,1783.12,0,0,0,0,24413.53
2021,12,520,72653.84,7616.59,439.37,323.53,0,2922.55,0,0,0,0,83955.88
2021,12,536,39278.4,18553.09,4223.32,156.59,0,23913.61,0,0,11850.33,0,97975.34
2022,1,113,266315.45,119343.74,107117.55,5173.03,0,2293.47,2610.18,0,8547.35,0,511400.77
2022,1,114,359829.87,111897.87,16216.58,4224.8,0,10874.65,21234.2,0,7316.06,0,531594.03
2022,1,117,11907.66,60561.21,35770.41,84.9,0,12787.33,4863.84,0,1982.89,0,127958.24
2022,1,160,133152.35,136953.72,4470.74,293.08,0,27846.05,6950.12,0,909.06,0,310575.12
2022,1,190,0,0,0,0,0,0,0,0,0,0,0
2022,1,215,183977.98,125306.17,9437,7422.55,0,2271.27,452.35,0,5672.38,0,334539.7
2022,1,216,81089.63,94451.41,46480.15,859.8,0,5889.82,0,0,4669.18,0,233439.99
2022,1,218,121857.48,32791.35,6856.67,513.48,0,48929.25,3214.81,0,0,0,214163.04
2022,1,364,7170.18,60081.7,11353.67,3245.29,0,222.33,3295.97,0,2686.32,0,88055.46
2022,1,365,249253.49,94115.1,25238.41,3627.51,0,93586.03,11479.36,0,15539.48,0,492839.38
2022,1,367,356788.74,269937.6,17679.23,4169.76,0,14021.36,0,0,13176.6,0,675773.29
2022,1,401,0,0,0,0,0,0,0,0,0,0,0
2022,1,403,42481.22,24258.38,-6297.47,0,0,0,0,0,9080.73,0,69522.86
2022,1,404,24895.11,977.37,0,0,0,0,0,0,325.01,0,26197.49
2022,1,520,47476.22,59480.39,2822.04,116.34,0,847.88,785.81,0,0,0,111528.68
2022,1,536,54431.6,18712.18,1597.26,851.71,0,1737.78,712.02,0,1462.84,0,79505.39
2022,2,113,350238.61,217525.95,22608.57,2506.82,0,7157.08,0,0,11846.98,0,611884.01
2022,2,114,268934.45,239898.73,67265.6,3278.23,0,40901.32,29143.98,0,14919.36,0,664341.67
2022,2,117,9796.17,56113.56,830.03,202.53,0,1152.85,6383.77,0,5894.93,0,80373.84
2022,2,160,218125.21,54608.25,20487.54,581.9,0,24191.89,9675.07,0,6823.69,0,334493.55
2022,2,190,0,0,0,0,0,0,0,0,0,0,0
2022,2,215,121551.29,227311.88,4249.2,1263.62,0,14095.34,0,0,4214.04,0,372685.37
2022,2,216,62203.29,147572.08,5009.27,5574.59,0,13135.98,10014.14,0,-34.55,0,243474.8
2022,2,218,184671.84,89278.19,10609.09,193.87,0,15832.72,15800.99,0,2993.57,0,319380.27
2022,2,364,34757.71,81281.89,9278.93,2274.02,0,3049.38,0,0,26525.69,0,157167.62
2022,2,365,181590.65,127543.78,29005.1,1755.45,0,31685.65,4075.5,0,47370.01,0,423026.14
2022,2,367,470279.29,332665.93,2655.01,2095.47,0,26637.12,4823.8,0,15017.83,0,854174.45
2022,2,401,0,0,0,0,0,0,0,0,0,0,0
2022,2,403,41280.21,4775.01,2738.95,1432.65,0,2958.19,0,0,813.26,0,53998.27
2022,2,404,33678.97,203.61,1597.65,0,0,0,0,0,0,0,35480.23
2022,2,520,52050.24,27796.79,3831.78,564.41,0,1490.61,2090.97,0,2730.62,0,90555.42
2022,2,536,78802.71,44512.12,6728.8,62.59,0,2754.87,0,0,310.56,0,133171.65
2022,3,113,477797.09,367785.63,17017.26,10267.62,0,24306.32,295.65,0,14005.32,0,911474.89
2022,3,114,395708.88,152254.33,29731.14,13320.52,0,15836.12,49577.83,0,22923.61,0,679352.43
2022,3,117,7517.41,99966.3,33616.27,6584.13,0,1988.06,7274.36,0,3249.94,0,160196.47
2022,3,160,169456.65,179420.24,19715.92,4697.3,0,14800.55,5296.94,0,39756.2,0,433143.8
2022,3,190,0,0,0,0,0,0,0,0,0,0,0
2022,3,215,186513.85,158258.86,9526.57,2188.03,0,50076.41,2444.77,0,0,0,409008.49
2022,3,216,172676.63,155630.93,13224.24,14591.5,0,8480.35,222.1,0,1104.53,0,365930.28
2022,3,218,199777.44,80468.14,15370.85,3593.98,0,17969.1,10671.05,0,2100.09,0,329950.65
2022,3,364,76541.16,174087.62,21232.07,2903.59,0,900.07,88.8,0,-18481.32,0,257271.99
2022,3,365,165500.37,111573.28,34400.43,6283.49,0,24594.91,10799.89,0,33606.4,0,386758.77
2022,3,367,289689.87,168889.49,53721.99,2067.56,0,16251.9,3425.18,0,75479.08,0,609525.07
2022,3,401,0,0,0,0,0,0,0,0,0,0,0
2022,3,403,62341.39,42824.77,-1753.88,856.64,0,300.07,0,0,0,0,104568.99
2022,3,404,26330.13,5940.73,38.69,0,0,4979.62,0,0,0,0,37289.17
2022,3,520,121229.82,33899.06,3314.86,940.76,0,1727.96,0,0,2265.94,0,163378.4
2022,3,536,107294.82,24602.15,12985.94,882.63,0,0,3676.63,0,6724.06,0,156166.23
2022,4,113,514250.59,252856.98,102740.97,3979.5,0,7855.42,0,0,17199.66,0,898883.12
2022,4,114,344026.21,200044.49,31346.52,4346.68,0,37274.52,28170.74,0,22593.97,0,667803.13
2022,4,117,22813.76,102396.5,4000.39,7018.33,0,2140.07,5880.54,0,4144.88,0,148394.47
2022,4,160,177392.24,217553.03,12989.54,3318.05,0,4526.91,10461.23,0,3423.3,0,429664.3
2022,4,190,0,0,0,0,0,0,0,0,0,0,0
2022,4,215,114952.47,128115.02,68584.18,762.6,0,9239.48,0,0,2953.56,0,324607.31
2022,4,216,92406.07,77431.6,9467.33,2596.92,0,14786.24,1209.42,0,0,0,197897.58
2022,4,218,151667.87,146901.33,11520.87,1295.53,0,9548.81,8679.02,0,6438.81,0,336052.24
2022,4,364,93439.04,52326.06,5548.48,1453.3,0,2058.97,0,0,1500.35,0,156326.2
2022,4,365,194503.55,75399.49,32119.26,5907.16,0,14294.44,9803.96,0,29193.3,0,361221.16
2022,4,367,232917.4,162450.89,30243.77,9280.41,0,10099.39,2157.03,0,7651.63,0,454800.52
2022,4,401,0,0,0,0,0,0,0,0,0,0,0
2022,4,403,40490.41,29091.48,0,0,0,0,0,0,0,0,69581.89
2022,4,404,5053.65,0,0,327.26,0,713.42,0,0,0,0,6094.33
2022,4,520,121166.54,20447.67,1404.36,490.82,0,629.07,0,0,389.59,0,144528.05
2022,4,536,32442.49,35253.1,783.53,2933.49,0,6954.3,579.31,0,0,0,78946.22
2022,5,113,431885.88,315940.51,43765.25,18690.89,0,17178.82,73.17,0,4663.15,0,832197.67
2022,5,114,343733.69,200681.26,27517.4,6468.76,0,46035.75,35850.36,0,24649.5,0,684936.72
2022,5,117,-8132.75,97346.65,46614.99,9749.24,0,437.16,9743.17,0,47231.03,0,202989.49
2022,5,160,228428.61,49849.29,13434.48,2871.91,0,6575.28,13591.5,0,10142.54,0,324893.61
2022,5,190,0,0,0,0,0,0,0,0,0,0,0
2022,5,215,207294.43,89533.19,7042.32,11695.44,0,11594.35,0,0,53473.06,0,380632.79
2022,5,216,129941.73,183898.31,914.6,1158.75,0,23905.44,1988.58,0,0,0,341807.41
2022,5,218,220626.6,62462.83,10242.2,2857.76,0,35731.11,5900.8,0,4688.72,0,342510.02
2022,5,364,107969.97,43918.15,4288.85,1982.74,0,5494.93,0,0,6446.59,0,170101.23
2022,5,365,157196.92,78492.66,12463.88,5297.08,0,22202.59,10529.86,0,26511.14,0,312694.13
2022,5,367,271256,200959.73,33442.9,11243.65,0,26991,830.64,0,-1601.12,0,543122.8
2022,5,401,0,0,0,0,0,0,0,0,0,0,0
2022,5,403,66353.34,811.95,0,0,0,18.6,0,0,0,0,67183.89
2022,5,404,17345.95,0,0,0,0,21.82,0,0,0,0,17367.77
2022,5,520,98100.66,25860.25,3260.64,953.78,0,646.19,0,0,0,0,128821.52
2022,5,536,100177.88,26832.68,883.56,355.62,0,7828.67,695.03,0,0,0,136773.44
2022,6,113,501442.19,229548.07,47120.37,2917.54,0,30651.29,0,0,84649.54,0,896329
2022,6,114,523467.85,241817.92,17292.28,3421.66,0,55403.21,41651.25,0,31731.09,0,914785.26
2022,6,117,17024.25,69410.68,35780.96,5908.46,0,6197.11,9793.19,0,40530.38,0,184645.03
2022,6,160,215067.08,105122.14,2778.04,1360.39,0,48234.51,12928.45,0,545.24,0,386035.85
2022,6,190,0,0,0,0,0,0,0,0,0,0,0
2022,6,215,203671.75,116257.92,2809.51,536.9,0,6685.04,977.65,0,25120.14,0,356058.91
2022,6,216,191168.88,171675.4,45793.69,696.07,0,13770.34,1175.35,0,4068.21,0,428347.94
2022,6,218,194698.78,135060.76,47394.32,650.1,0,13883.79,5211.3,0,23792.79,0,420691.84
2022,6,364,123344.53,38900.85,8072.2,558.51,0,1445.71,0,0,22086.95,0,194408.75
2022,6,365,198982.96,131621.47,11417.42,2542.86,0,20051.28,7280.04,0,6537.79,0,378433.82
2022,6,367,305861.45,211176.45,20165.04,3924.49,0,29262.86,1702.05,0,5543.83,0,577636.17
2022,6,401,0,0,0,0,0,0,0,0,0,0,0
2022,6,403,44797.68,55566.33,8934.88,0,0,8390.16,0,0,0,0,117689.05
2022,6,404,16070.88,2998.25,2197.67,0,0,0,0,0,0,0,21266.8
2022,6,520,102223.15,49583.55,-398.52,0,0,944.12,0,0,13124.89,0,165477.19
2022,6,536,105240.9,38902.44,1514.8,136.47,0,2934.53,0,0,0,0,148729.14
2022,7,113,512938.29,226570.75,36183.38,2199.96,0,24350.72,0,0,31738.87,0,833981.97
2022,7,114,421896.21,205809.74,18099.91,3896.79,0,54064.13,22329.28,0,19414.78,0,745510.84
2022,7,117,12278.23,87367.57,148.2,1208.44,0,11055.04,18492.95,0,11394.61,0,141945.04
2022,7,160,200981.57,48777.38,9287.18,858.59,0,28882.34,16392.69,0,2521.93,0,307701.68
2022,7,190,0,0,0,0,0,0,0,0,0,0,0
2022,7,215,244192.87,76214.77,7924.05,1197.39,0,51277.77,0,0,5047.25,0,385854.1
2022,7,216,120228.11,26615,19201.22,31.82,0,3359.99,-8413.67,0,434.94,0,161457.41
2022,7,218,230240.33,112668.04,7115.07,7950.05,0,3003.93,6404.54,0,12055.59,0,379437.55
2022,7,364,75663.2,92648.95,11747.87,-279.71,0,1832.95,0,0,14709.84,0,196323.1
2022,7,365,185894.09,179547.06,83149.64,1469.28,0,21355.06,10548.9,0,43488.3,0,525452.33
2022,7,367,260682.5,218401.91,33233.43,2241.81,0,11153.35,371.92,0,103289.53,0,629374.45
2022,7,401,0,0,0,0,0,0,0,0,0,0,0
2022,7,403,47866.44,10026.14,20789.8,2172.23,0,27350.52,0,0,0,0,108205.13
2022,7,404,7205.15,20584.71,771.01,0,0,892.73,0,0,621.82,0,30075.42
2022,7,520,91413.5,17527.74,265.16,68.45,0,965.1,0,0,7271.53,0,117511.48
2022,7,536,90581.67,71060.98,9950.21,794.08,0,1694.93,0,0,0,0,174081.87
2022,8,113,383573.3,389654.44,33157.47,6068.32,0,21581.91,1471.95,0,34549.16,0,870056.55
2022,8,114,412209.56,301677.02,23796.5,3425.1,0,32571.82,38999.94,0,17302.66,0,829982.6
2022,8,117,21172.77,28585.33,5884.21,199.5,0,4297.42,25652.83,0,105989.45,0,191781.51
2022,8,160,243209.12,188992.55,7512.53,529.26,0,9283.3,17935.05,0,10085.29,0,477547.1
2022,8,190,0,0,0,0,0,0,0,0,0,0,0
2022,8,215,196665.62,198333.83,-43.25,677.17,0,56506.66,545.61,0,4626.72,0,457312.36
2022,8,216,136504.47,113270.16,24046.6,3780.43,0,34607.99,716.17,0,49269.55,0,362195.37
2022,8,218,173487.14,111603.81,10892,2870.56,0,7688.6,11360.61,0,8850.7,0,326753.42
2022,8,364,105735.23,34691.84,13052.33,2760.39,0,911.66,0,0,9676.57,0,166828.02
2022,8,365,212503.28,194262.68,19289.86,14307.07,0,45411.25,14028.3,0,55158.98,0,554961.42
2022,8,367,168706.44,163267.37,52295.5,1779.16,0,6534.71,3967.9,0,3337.6,0,399888.68
2022,8,401,0,0,0,0,0,0,0,0,0,0,0
2022,8,403,59275.61,63766.14,17447.37,3557.02,0,2543.3,0,0,7255.88,0,153845.32
2022,8,404,7589.83,353.71,0,593.74,0,0,0,0,0.02,0,8537.3
2022,8,520,84537.92,40934.41,3555.94,259.83,0,707.7,0,0,16204.91,0,146200.71
2022,8,536,114568.3,43316.9,5301.14,1846.18,0,1415.56,691.48,0,0,0,167139.56
2022,9,113,460834.81,170261.49,72580.76,3287.33,0,9060.84,166.87,0,13537.33,0,729729.43
2022,9,114,315279.85,247962.12,54831.64,9513.15,0,15374.46,22933.96,0,3796.57,0,669691.75
2022,9,117,5425.4,53037.84,3675.8,973.94,0,2739.5,43748.04,0,12797.69,0,122398.21
2022,9,160,198865.13,150682.02,9036.13,2238.63,0,27187.27,12302.99,0,3982.65,0,404294.82
2022,9,190,0,0,0,0,0,0,0,0,0,0,0
2022,9,215,136895.36,66315.72,5364.18,283.74,0,37983.18,0,0,7513.23,0,254355.41
2022,9,216,116109.77,132227.88,15125.09,4962.47,0,8019.83,0,0,0,0,276445.04
2022,9,218,151743.04,102807.83,-287.38,564.32,0,7989.29,1863.65,0,5098.47,0,269779.22
2022,9,364,87885.03,38660.68,12473.63,2374.03,0,4103.76,1580.78,0,5837.79,0,152915.7
2022,9,365,224728.7,187872.11,22874.36,4935.31,0,19003.69,5567.09,0,54671.77,0,519653.03
2022,9,367,262409.9,79608.08,14759.12,12224.15,0,14616.36,0,0,-42021.74,0,341595.87
2022,9,401,0,0,0,0,0,0,0,0,0,0,0
2022,9,403,49652.32,5654.69,1.34,3715.15,0,408.93,0,0,-1731.24,0,57701.19
2022,9,404,12515.06,-1960.8,0,0,0,0,0,0,0,0,10554.26
2022,9,520,58033.15,64957.91,828.15,186.11,0,1849.09,0,0,-145.74,0,125708.67
2022,9,536,66583.62,87194.35,2777.38,941.35,0,421.02,0,0,743.51,0,158661.23
2022,10,113,498625.4,380117.95,44932.25,3083.34,0,11347.75,1709.58,0,22601.74,0,962418.01
2022,10,114,410347.19,423850.38,20482.19,4894.96,0,23210.84,23051.89,0,11789.21,0,917626.66
2022,10,117,3930.51,99703.49,5344.97,596.57,0,211.86,55094.73,0,69108.29,0,233990.42
2022,10,160,187539.9,87813.53,5674.47,2123.15,0,2850.31,9719.05,0,52097.78,0,347818.19
2022,10,190,0,0,0,0,0,0,0,0,0,0,0
2022,10,215,169274.93,106801.13,16047.22,219.31,0,16961.78,660.33,0,9710.41,0,319675.11
2022,10,216,160066.23,78129.69,6181.92,850.9,0,23312.81,0,0,1154.22,0,269695.77
2022,10,218,146225.31,181800.96,7764.11,803.73,0,7211.86,8888.98,0,767.6,0,353462.55
2022,10,364,58382.16,57084.79,4462.95,2558.81,0,2542.38,0,0,9096.28,0,134127.37
2022,10,365,219580.66,70509.5,9599.87,3730.46,0,10533.5,9807.74,0,8801.96,0,332563.69
2022,10,367,229015,372162.83,33940.31,3223.85,0,13680,245.04,0,-4508.37,0,647758.66
2022,10,401,0,0,0,0,0,0,0,0,0,0,0
2022,10,403,23168.95,26482.05,0,0.27,0,1342.72,0,0,0,0,50993.99
2022,10,404,9420.15,0,0,0,0,0,0,0,0,0,9420.15
2022,10,520,73488.21,32378.5,18858.39,107.31,0,618.89,0,0,413.18,0,125864.48
2022,10,536,35113.93,63500.38,7538.24,616.52,0,2193.72,0,0,0,0,108962.79
2022,11,113,317033.37,252542.89,20076.68,6439.18,0,14320.27,7976.06,0,71223.95,0,689612.4
2022,11,114,386046.83,169864.06,26627.96,5113.31,0,48405.43,21723.97,0,24996.93,0,682778.49
2022,11,117,11193.37,44113.56,1837.5,8.32,0,1682.21,42744.5,0,14730.42,0,116309.88
2022,11,160,136801.94,174782.13,8884.32,1121.26,0,5428.32,9490.74,0,1482.08,0,337990.79
2022,11,190,0,0,0,0,0,0,0,0,0,0,0
2022,11,215,250930.67,127554.26,-2499.67,2050.71,0,27917.01,2678.64,0,8320.96,0,416952.58
2022,11,216,123814.73,88050.1,26125.94,2035.36,0,3797.09,1700.93,0,4364.69,0,249888.84
2022,11,218,238571.39,103872.56,13815.01,1684.24,0,15643.92,5735.63,0,22588.46,0,401911.21
2022,11,364,77527.06,46079.67,1604.54,141.82,0,1754.22,0,0,17645.1,0,144752.41
2022,11,365,213983.57,189809.17,18322.79,2241.2,0,11876.8,11237.84,0,15227.75,0,462699.12
2022,11,367,251112.92,139044.44,9998.22,6573.04,0,9129.7,617.94,0,58908.08,0,475384.34
2022,11,401,0,0,0,0,0,0,0,0,0,0,0
2022,11,403,24950.44,21623.53,8973.46,0,0,6961.35,5141.09,0,0,0,67649.87
2022,11,404,18808.4,17010.46,0,0,0,2676.75,0,0,0,0,38495.61
2022,11,520,85612.36,34422.26,2757.19,360.02,0,302.36,0,0,0,0,123454.19
2022,11,536,99601.21,53047.56,0,1258.27,0,9329.53,0,0,0,0,163236.57
2022,12,113,310088.31,334147.61,28268.45,4520.7,0,15419.39,1401.63,0,12433.94,0,706280.03
2022,12,114,342005.66,409859.02,58527.27,5432.46,0,76531.75,31877.45,0,25555.36,0,949788.97
2022,12,117,13033.37,87981.23,9169.38,27.94,0,9433.48,46828.47,0,4078.58,0,170552.45
2022,12,160,170564.5,101669.07,6996.89,808.52,0,22493.92,7504.75,0,5940.76,0,315978.41
2022,12,190,23962.84,0,0,0,0,0,0,0,0,0,23962.84
2022,12,215,131577.4,149863.77,25531.15,-930.3,0,46925.96,2149.99,0,-3743.88,0,351374.09
2022,12,216,75739.64,105950.3,2224.02,-17277.93,0,17658.04,0,0,7355.76,0,191649.83
2022,12,218,114250.54,69543.59,4507.31,555.38,0,42667.55,7001.97,0,-926.81,0,237599.53
2022,12,364,96750.28,31244.5,2550.23,355.64,0,4440.3,0,0,9904.78,0,145245.73
2022,12,365,143362.43,122689.17,80139.83,2846.44,0,13365.37,9856.72,0,64236.1,0,436496.06
2022,12,367,160562.75,236126.56,17770.12,3076.73,0,18443.55,565.23,0,65791.87,0,502336.81
2022,12,401,0,0,0,0,0,0,0,0,0,0,0
2022,12,403,23669.18,8564.39,41.29,641.42,0,621.32,5426.57,0,1345.62,0,40309.79
2022,12,404,7928.09,5775.64,0,0,0,82.43,0,0,0,0,13786.16
2022,12,520,55410.57,8519.51,7211.03,3477.83,0,13.78,0,0,2308.44,0,76941.16
2022,12,536,81745.43,109221.56,2448.17,486.45,0,1366.74,0,0,0,0,195268.35
2023,1,113,432762.39,210983.69,39010.68,4063.94,0,12431.75,174.15,0,15697.74,0,715124.34
2023,1,114,380003.96,142912.81,14142.16,3161.1,0,71865.24,30085.47,0,10587.96,0,652758.7
2023,1,117,22223.02,50681.82,2469.01,142.38,0,2235.29,37401.89,0,11323.46,0,126476.87
2023,1,160,224435.51,92903.57,5915.87,879.84,0,10076.05,15855.3,0,2266.48,0,352332.62
2023,1,190,0,0,0,0,0,0,0,0,0,0,0
2023,1,215,179239.61,82910.63,12263.79,1015.63,0,7070.91,2568.93,0,4516.07,0,289585.57
2023,1,216,68923.23,118599.34,2214.91,923.94,0,28188.74,1391.54,0,4731.26,0,224972.96
2023,1,218,236677.11,59501.24,12040.72,1904.37,0,3247.84,4987.69,0,363.14,0,318722.11
2023,1,364,167965.35,69436.83,51897.55,457.15,0,2713.39,519.73,0,6607.97,0,299597.97
2023,1,365,177239.31,143188.7,14240.71,2315.89,0,8187.26,23255.31,0,30900.16,0,399327.34
2023,1,367,180738.43,199707.08,10068.82,3330.92,0,13296.99,1425.92,0,3144.58,0,411712.74
2023,1,403,49847.23,42456.74,13368.12,8.25,0,6731.6,4597.46,0,-94.8,0,116914.6
2023,1,404,6585.17,15486.88,0,0,0,0,0,0,0,0,22072.05
2023,1,520,67318.41,40113.46,2426.54,171,0,76.75,0,0,1248.13,0,111354.29
2023,1,536,78857.64,16908.33,754.72,6.47,0,3396.79,0,0,0,0,99923.95
2023,2,113,352759.59,221244.36,23405.42,4856.34,0,19386.54,1336.66,0,14055.72,0,637044.63
2023,2,114,519170.1,279161.91,22467.92,7928.19,0,31853.93,25334.51,0,10122.85,0,896039.41
2023,2,117,7284,85221.42,52139.29,2546.41,0,3028.71,46265.95,0,59815.07,0,256300.85
2023,2,160,216468.35,60511.77,13068.5,533.27,0,2172.18,11497.76,0,43869.66,0,348121.49
2023,2,190,0,0,0,0,0,0,0,0,0,0,0
2023,2,215,146632.22,130976.74,46577.88,4211.81,0,8757.28,9784.72,0,4332.38,0,351273.03
2023,2,216,149079.24,172233.36,7502.57,17338.68,0,8465.37,290.07,0,1149.7,0,356058.99
2023,2,218,234418.27,107704.68,6339.95,687.32,0,19486.22,2928.28,0,3481.94,0,375046.66
2023,2,364,96811.77,85010.44,5376.69,8343.42,0,136.96,0,0,73145.96,0,268825.24
2023,2,365,143486.05,110776.4,19824.07,12243.23,0,5570.59,4589.96,0,60830.23,0,357320.53
2023,2,367,203308.73,181662.03,61111.01,3921.12,0,13989.35,80.95,0,9809.75,0,473882.94
2023,2,403,51242.83,531.83,4929.81,2615.84,0,160.42,2397.62,0,371.57,0,62249.92
2023,2,404,18433.67,-3813.32,0,0,0,0,0,0,0,0,14620.35
2023,2,520,113913.73,17637.83,0,150.73,0,503.33,0,0,0,0,132205.62
2023,2,536,75421.98,42391.75,-649.26,17.8,0,1258.64,918.45,0,0,0,119359.36
2023,3,113,451949.42,306936.3,9776.19,2024.55,0,13414.25,612.11,0,34386.41,0,819099.23
2023,3,114,486330.51,195974.18,26778.85,3207.45,0,57595.13,31358.18,0,35036.63,0,836280.93
2023,3,117,2048.76,72197.13,11716.37,10365,0,9041.96,30544.25,0,160948.93,0,296862.4
2023,3,160,206454.42,70448.81,15279.09,2292.41,0,11923,9066.69,0,3679.92,0,319144.34
2023,3,190,0,0,0,0,0,0,0,0,0,0,0
2023,3,215,235137.04,140744.1,1167.9,5551.39,0,96880.34,0,0,7821.28,0,487302.05
2023,3,216,165826.21,86516.39,12552.86,-58.68,0,22249.74,260.23,0,1668.9,0,289015.65
2023,3,218,251874.56,188274.48,43333.1,-179.03,0,15978.97,3575.4,0,307.98,0,503165.46
2023,3,364,152305.37,43723,3731.54,1274.83,0,4971.72,0,0,64540.55,0,270547.01
2023,3,365,139699.47,193363.23,29488.16,3394.99,0,29944.45,7731.03,0,38121.59,0,441742.92
2023,3,367,346646.57,82756.11,27983.61,5572.52,0,28840.26,0,0,33975.63,0,525774.7
2023,3,403,58078.89,33729.01,40255.75,543.47,0,9031.56,6864.98,0,902.89,0,149406.55
2023,3,404,55082.57,10873.41,0,0,0,0,0,0,0,0,65955.98
2023,3,520,105004.97,33461.55,1635.66,180.41,0,0,0,0,0,0,140282.59
2023,3,536,92947.69,30840.62,0,0,0,455.73,0,0,0,0,124244.04
2023,4,113,352624.84,274858.13,21525.42,4917.3,0,11601.63,0,0,32262.27,0,697789.59
2023,4,114,378387.43,210217.01,12867.85,3925.65,0,27640.2,26906.47,0,68728.97,0,728673.58
2023,4,117,13940.1,46865.28,67858.53,566.83,0,738.33,32929.08,0,50986.24,0,213884.39
2023,4,160,207614.36,60952.36,12275.41,3014.5,0,22385.89,6518.99,0,5414.01,0,318175.52
2023,4,190,0,0,0,0,0,0,0,0,0,0,0
2023,4,215,154339.01,79599.33,5450.34,359.94,0,34261.62,2468.45,0,6967.83,0,283446.52
2023,4,216,136735.59,108637.65,6455.2,1788.89,0,16988.18,2032.2,0,291.68,0,272929.39
2023,4,218,296888.17,109017.56,46435.29,11963.08,0,25054.98,5843.2,0,1067.45,0,496269.73
2023,4,364,134630.85,93392.25,10224.87,492.33,0,0,0,0,58999.66,0,297739.96
2023,4,365,109489.74,126056.65,45821.64,3122.98,0,43013.46,12897.24,0,53912.62,0,394314.33
2023,4,367,199932.4,221179.77,13081.39,8465.69,0,11795.9,553.45,0,21917.33,0,476925.93
2023,4,403,56468.69,52484.46,10010.44,1287.87,0,3538.82,4319.91,0,3194.15,0,131304.34
2023,4,404,27353.95,12790.65,0,0,0,0,0,0,0,0,40144.6
2023,4,520,92121.8,22587.56,5357.28,619.16,0,357.6,0,0,1945.81,0,122989.21
2023,4,536,52619.63,20101.75,5150.89,0,0,0,0,0,0,0,77872.27
2023,5,113,466452.12,176362.71,23498.18,2761.21,0,19013.82,368.3,0,9669.99,0,698126.33
2023,5,114,486337.72,207197.34,32195.29,4251.3,0,23854.67,22241.7,0,3849.18,0,779927.2
2023,5,117,13764.94,83896.28,11828.1,8568.16,0,8328.82,44212.87,0,64632.59,0,235231.76
2023,5,160,212147.49,78075.3,13935.31,1166.84,0,8482.78,5713.69,0,9414.58,0,328935.99
2023,5,190,0,0,0,-226.52,0,0,0,0,0,0,-226.52
2023,5,215,208144.14,45636.22,5658.45,917.36,0,22847.67,2729.88,0,2388.21,0,288321.93
