Year,Period,Branch,New Equipment Sales,Used Equipment Sales,RPO Sales,Re-Marketing Sales,Trade-In Sales,RtoR Sales,Other,Total Equipment,RF Revenue,RPO Revenue,Re-Rent Revenue,Loaner Revenue,Loaner Internal,Used Rental,Total Rental,Parts Counter,Parts Shop,Parts Warranty,Warranty Settlement,Warranty Settlement - Adj,Parts Internal,Parts Internal - CSA Cust,Parts Internal - CSA Rental,Parts Internal - ACAP,Parts Internal - EM,Total Parts,Customer,Warranty,Internal,Sublet,Total Service
2022,3,215,76352.5,0,0,0,0,215950.8,0,292303.3,115402.96,78010,0,0,15300,37977.04,246690,186513.85,158258.86,9526.57,2188.03,0,50076.41,2444.77,0,0,0,409008.49,171979,22425.25,32925,1277.59,228606.84
2022,3,216,486891,0,0,0,0,0,0,486891,10500,47000,0,0,0,-4750,52750,172676.63,155630.93,13224.24,14591.5,0,8480.35,222.1,0,1104.53,0,365930.28,126210.46,7988.25,21758.25,6969.15,162926.11
2022,3,218,860200,0,0,0,0,220000,0,1080200,153950,2850,0,0,0,71928.41,228728.41,199777.44,80468.14,15370.85,3593.98,0,17969.1,10671.05,0,2100.09,0,329950.65,92092.75,15189.75,50907,508.57,158698.07
2022,3,364,5457678,0,0,333907,0,0,0,5791585,10000,9500,0,0,-8826.34,29000,39673.66,76541.16,174087.62,21232.07,2903.59,0,900.07,88.8,0,-18481.32,0,257271.99,75008.75,36306.25,8174.25,1575,121064.25
2022,3,365,3273350,0,0,0,0,0,0,3273350,220936,35150,0,0,0,30944,287030,165500.37,111573.28,34400.43,6283.49,0,24594.91,10799.89,0,33606.4,0,386758.77,113610.5,36694.5,95620.25,17065.15,262990.4
2022,3,367,2438028,0,0,371500,88000,467120,-565,3364083,16800,142750,0,0,4775.5,10166.67,174492.17,289689.87,168889.49,53721.99,2067.56,0,16251.9,3425.18,0,75479.08,0,609525.07,165121,24692.5,70082,9572.13,269467.63
2022,3,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,3,403,1650,0,0,0,0,0,0,1650,0,0,0,0,0,2143.33,2143.33,62341.39,42824.77,-1753.88,856.64,0,300.07,0,0,0,0,104568.99,34364.78,-481,4293,8648.98,46825.76
2022,3,404,0,0,0,0,0,135000,0,135000,8000,0,0,0,0,15750,23750,26330.13,5940.73,38.69,0,0,4979.62,0,0,0,0,37289.17,7008.75,1036,9087.25,1348.48,18480.48
2022,3,520,0,0,0,0,0,330838.69,0,330838.69,5400,0,0,0,0,-6000,-600,121229.82,33899.06,3314.86,940.76,0,1727.96,0,0,2265.94,0,163378.4,44677.5,2425.5,10309,3887.69,61299.69
2022,3,536,0,0,0,0,0,0,0,0,24000,0,0,0,0,0,24000,107294.82,24602.15,12985.94,882.63,0,0,3676.63,0,6724.06,0,156166.23,20100.25,4814.25,8648.5,1746.8,35309.8
2022,4,113,2384941.12,0,263882.74,757410,0,2556660,7048.49,5969942.35,150725,27300,0,0,0,-3000,175025,514250.59,252856.98,102740.97,3979.5,0,7855.42,0,0,17199.66,0,898883.12,215557.75,62485.75,37377.75,16136.9,331558.15
2022,4,114,2533804.37,115111,0,1232516,96000,299000,0,4276431.37,149812,29950,0,0,0,122873.67,302635.67,344026.21,200044.49,31346.52,4346.68,0,37274.52,28170.74,0,22593.97,0,667803.13,217995,16778.25,117418.25,14596.97,366788.47
2022,4,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22813.76,102396.5,4000.39,7018.33,0,2140.07,5880.54,0,4144.88,0,148394.47,44737.74,4961.25,21445.5,459.69,71604.18
2022,4,160,1041940.38,0,0,0,0,161000,4229.77,1207170.15,191100,6650,0,0,0,17733.32,215483.32,177392.24,217553.03,12989.54,3318.05,0,4526.91,10461.23,0,3423.3,0,429664.3,137264.75,11259.5,32553,0,181077.25
2022,4,190,220907,0,134589,0,175000,0,0,530496,50333.33,0,0,0,0,7500,57833.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,215,189255.32,0,170156.98,0,0,0,1500,360912.3,117480,55810,0,0,10040.1,58820,242150.1,114952.47,128115.02,68584.18,762.6,0,9239.48,0,0,2953.56,0,324607.31,139976.75,52428,9200.75,3372.14,204977.64
2022,4,216,987419,0,0,0,0,0,0,987419,10500,37500,0,0,0,2500,50500,92406.07,77431.6,9467.33,2596.92,0,14786.24,1209.42,0,0,0,197897.58,74070.9,10926.75,13784.75,8347.95,107130.35
2022,4,218,2055828,0,0,0,0,0,500,2056328,121750,2850,0,0,0,33600,158200,151667.87,146901.33,11520.87,1295.53,0,9548.81,8679.02,0,6438.81,0,336052.24,118152,15974.75,33315.75,183.64,167626.14
2022,4,364,3089759,0,0,565318.92,0,100000,0,3755077.92,10000,19000,0,0,4532,-9000,24532,93439.04,52326.06,5548.48,1453.3,0,2058.97,0,0,1500.35,0,156326.2,36524.25,11337.75,8959,800,57621
2022,4,365,4965698,3000,306000,561950,0,398000,0,6234648,198716.66,45150,0,0,0,36050,279916.66,194503.55,75399.49,32119.26,5907.16,0,14294.44,9803.96,0,29193.3,0,361221.16,91272.75,37773.5,44780,2872.72,176698.97
2022,4,367,4816621.61,400,672490,605400,0,1035620,0,7130531.61,41624.67,184500,0,0,3688,22073.33,251886,232917.4,162450.89,30243.77,9280.41,0,10099.39,2157.03,0,7651.63,0,454800.52,134011,18709.5,52781.25,10017.3,215519.05
2022,4,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,4,403,6250,0,0,0,0,0,0,6250,0,0,0,0,0,0,0,40490.41,29091.48,0,0,0,0,0,0,0,0,69581.89,18840.75,0,1939,8433.26,29213.01
2022,4,404,0,0,0,0,0,0,0,0,0,0,0,0,0,15750,15750,5053.65,0,0,327.26,0,713.42,0,0,0,0,6094.33,0,0,588,0,588
2022,4,520,0,0,0,0,0,0,0,0,11200,0,0,0,0,0,11200,121166.54,20447.67,1404.36,490.82,0,629.07,0,0,389.59,0,144528.05,31494.25,1396.5,4691.5,5209.6,42791.85
2022,4,536,1055441,0,0,0,0,0,0,1055441,45000,0,0,0,0,0,45000,32442.49,35253.1,783.53,2933.49,0,6954.3,579.31,0,0,0,78946.22,25542.81,73.5,7933.5,1434.16,34983.97
2022,5,113,1929215,4175,0,-9500,0,815000,7798.49,2746688.49,93375,55550,0,0,0,10350,159275,431885.88,315940.51,43765.25,18690.89,0,17178.82,73.17,0,4663.15,0,832197.67,248472.5,25044,28143,5167.8,306827.3
2022,5,114,3576890.37,0,0,1093428.18,190221.45,0,0,4860540,113934.32,22700,0,0,0,82908.66,219542.98,343733.69,200681.26,27517.4,6468.76,0,46035.75,35850.36,0,24649.5,0,684936.72,199906.5,15892.75,90055,5339.17,311193.42
2022,5,117,1915,0,0,0,0,0,0,1915,0,0,0,0,0,0,0,-8132.75,97346.65,46614.99,9749.24,0,437.16,9743.17,0,47231.03,0,202989.49,41422,10071.5,24320.75,78.45,75892.7
2022,5,160,1567108.09,10075,0,0,50000,0,4229.77,1631412.86,146699.98,6650,0,0,0,0,153349.98,228428.61,49849.29,13434.48,2871.91,0,6575.28,13591.5,0,10142.54,0,324893.61,58902.25,12127.5,67075,144.92,138249.67
2022,5,190,0,11000,0,1120000,151800,495000,0,1777800,32000,0,0,0,0,7500,39500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,215,3437339,0,0,0,50000,0,-750,3486589,140980,66810,0,0,8605.8,34360,250755.8,207294.43,89533.19,7042.32,11695.44,0,11594.35,0,0,53473.06,0,380632.79,145076.75,7350.5,21268.25,1170.26,174865.76
2022,5,216,290846,0,0,0,0,0,0,290846,0,37500,0,0,0,10500,48000,129941.73,183898.31,914.6,1158.75,0,23905.44,1988.58,0,0,0,341807.41,110180.22,2461,26282.5,14032.29,152956.01
2022,5,218,331340,0,0,189450,0,0,0,520790,142022.74,2850,0,0,0,-2406.08,142466.66,220626.6,62462.83,10242.2,2857.76,0,35731.11,5900.8,0,4688.72,0,342510.02,70559.5,11479,59199.75,1289.9,142528.15
2022,5,364,735000,0,0,0,0,0,0,735000,10000,9500,0,0,8557,10000,38057,107969.97,43918.15,4288.85,1982.74,0,5494.93,0,0,6446.59,0,170101.23,49318.5,12269,11596.5,1200,74384
2022,5,365,449848.54,0,0,0,0,439000,0,888848.54,183590,26300,0,0,0,10410,220300,157196.92,78492.66,12463.88,5297.08,0,22202.59,10529.86,0,26511.14,0,312694.13,79933.44,11424.5,53754.25,8217.5,153329.69
2022,5,367,963016,4000,675772,142000,249200,0,0,2033988,4300,103250,0,0,3688,8500,119738,271256,200959.73,33442.9,11243.65,0,26991,830.64,0,-1601.12,0,543122.8,127619.75,21002.5,38365.75,13442.56,200430.56
2022,5,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,403,0,480150,0,710100,0,795910,0,1986160,0,0,0,0,0,0,0,66353.34,811.95,0,0,0,18.6,0,0,0,0,67183.89,8769.25,0,1184,0,9953.25
2022,5,404,0,0,0,0,0,0,0,0,4200,0,0,0,0,-10500,-6300,17345.95,0,0,0,0,21.82,0,0,0,0,17367.77,0,0,1630,900.22,2530.22
2022,5,520,32317,0,0,0,0,0,0,32317,11200,0,0,0,0,-6250,4950,98100.66,25860.25,3260.64,953.78,0,646.19,0,0,0,0,128821.52,25535.5,1102.5,3156.25,7028.28,36822.53
2022,5,536,380186,0,0,0,0,0,0,380186,16500,0,0,0,0,0,16500,100177.88,26832.68,883.56,355.62,0,7828.67,695.03,0,0,0,136773.44,18754.85,1102.5,10954.5,38.07,30849.92
2022,6,113,4824751,1200,0,129517.91,0,487000,7048.49,5449517.4,111550,47300,0,0,0,6825.61,165675.61,501442.19,229548.07,47120.37,2917.54,0,30651.29,0,0,84649.54,0,896329,199427.25,46503.75,45615.75,7080.74,298627.49
2022,6,114,2393763,52000,178948.37,158500,0,0,500,2783711.37,140125,22300,0,0,0,89637,252062,523467.85,241817.92,17292.28,3421.66,0,55403.21,41651.25,0,31731.09,0,914785.26,281176.72,12980.9,96454,6999.43,397611.05
2022,6,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17024.25,69410.68,35780.96,5908.46,0,6197.11,9793.19,0,40530.38,0,184645.03,56763.75,8059.75,27654,143.04,92620.54
2022,6,160,2223065.93,0,0,274183,0,0,4229.77,2501478.7,138733.32,11550,0,0,0,3333.33,153616.65,215067.08,105122.14,2778.04,1360.39,0,48234.51,12928.45,0,545.24,0,386035.85,102052.25,2462.25,91062.75,283.43,195860.68
2022,6,190,0,2341.92,0,2175626.68,484500,2420700,0,5083168.6,42370,0,0,0,0,-18870,23500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,215,2696306.36,0,71212.83,0,0,302948.36,0,3070467.55,68719.66,70810,0,0,5067.86,41316.66,185914.18,203671.75,116257.92,2809.51,536.9,0,6685.04,977.65,0,25120.14,0,356058.91,192626.55,4435.5,35721,7183.44,239966.49
2022,6,216,1180327.38,0,0,0,0,536052,0,1716379.38,21000,37500,0,0,0,5000,63500,191168.88,171675.4,45793.69,696.07,0,13770.34,1175.35,0,4068.21,0,428347.94,129461.75,10944.25,19463.75,9264.62,169134.37
2022,6,218,978270,0,0,0,0,0,0,978270,108950,2850,0,0,0,14400,126200,194698.78,135060.76,47394.32,650.1,0,13883.79,5211.3,0,23792.79,0,420691.84,96100.25,17767.25,29999.25,2194.46,146061.21
2022,6,364,108817,0,0,2278000,0,0,0,2386817,10000,-9500,0,0,13894.5,10000,24394.5,123344.53,38900.85,8072.2,558.51,0,1445.71,0,0,22086.95,0,194408.75,31862.25,10751.75,14278.25,0,56892.25
2022,6,365,802007,0,0,398000,0,338880,0,1538887,151773.32,36050,0,0,0,31100,218923.32,198982.96,131621.47,11417.42,2542.86,0,20051.28,7280.04,0,6537.79,0,378433.82,131738.6,24583.75,52338.44,5479.9,214140.69
2022,6,367,1895137,15050,0,0,0,0,0,1910187,38400,111750,0,0,3688,20400,174238,305861.45,211176.45,20165.04,3924.49,0,29262.86,1702.05,0,5543.83,0,577636.17,172894.75,23015,42414.75,25159.41,263483.91
2022,6,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,6,403,0,0,0,0,0,0,0,0,20900,0,0,0,0,0,20900,44797.68,55566.33,8934.88,0,0,8390.16,0,0,0,0,117689.05,41512.54,1036,5569,1162.5,49280.04
2022,6,404,0,6000,0,0,0,0,0,6000,0,0,0,0,0,0,0,16070.88,2998.25,2197.67,0,0,0,0,0,0,0,21266.8,3467.5,0,336,436.38,4239.88
2022,6,520,243779,0,0,0,0,0,0,243779,11200,0,0,0,0,0,11200,102223.15,49583.55,-398.52,0,0,944.12,0,0,13124.89,0,165477.19,43893.99,0,7418.5,-310.71,51001.78
2022,6,536,1156281.56,0,0,0,0,0,0,1156281.56,26000,0,0,0,0,2250,28250,105240.9,38902.44,1514.8,136.47,0,2934.53,0,0,0,0,148729.14,30326.5,1984,7084,677.67,40072.17
2022,7,113,1107748.5,7000,0,0,0,399000,0,1513748.5,111574.98,54300,0,0,0,13950,179824.98,512938.29,226570.75,36183.38,2199.96,0,24350.72,0,0,31738.87,0,833981.97,219487.5,28822.75,40780,21923.52,311013.77
2022,7,114,735421.25,0,0,0,0,0,1250,736671.25,132474.98,40900,0,0,0,79011,252385.98,421896.21,205809.74,18099.91,3896.79,0,54064.13,22329.28,0,19414.78,0,745510.84,207585,14122.7,74749.79,4903.47,301360.96
2022,7,117,2989890.75,0,0,0,0,0,750,2990640.75,0,0,0,0,0,25125,25125,12278.23,87367.57,148.2,1208.44,0,11055.04,18492.95,0,11394.61,0,141945.04,53798.5,6321,33139.5,2423.6,95682.6
2022,7,160,878910.86,106900,0,64750,0,0,0,1050560.86,170400,11550,13750,0,0,3500,199200,200981.57,48777.38,9287.18,858.59,0,28882.34,16392.69,0,2521.93,0,307701.68,54783.5,18007.5,67169,0,139960
2022,7,190,0,5500,0,2617333.34,0,0,11278.26,2634111.6,5933,0,0,0,0,33567,39500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,215,882089.64,0,0,0,51000,0,0,933089.64,105431.32,64310,0,0,0,47560,217301.32,244192.87,76214.77,7924.05,1197.39,0,51277.77,0,0,5047.25,0,385854.1,179098.5,11210.5,43397.75,2071.28,235778.03
2022,7,216,0,0,0,0,0,0,0,0,10500,50000,0,0,0,-2500,58000,120228.11,26615,19201.22,31.82,0,3359.99,-8413.67,0,434.94,0,161457.41,64193,25455,1688,6052.36,97388.36
2022,7,218,2140,0,0,0,0,0,0,2140,115700,2850,0,0,0,24250,142800,230240.33,112668.04,7115.07,7950.05,0,3003.93,6404.54,0,12055.59,0,379437.55,105065,4627.25,22386,7944.48,140022.73
2022,7,364,12500,2500,0,618000,0,0,0,633000,21400,0,0,0,20719.5,20000,62119.5,75663.2,92648.95,11747.87,-279.71,0,1832.95,0,0,14709.84,0,196323.1,37173,18132.25,16381.25,0,71686.5
2022,7,365,337600,336500,0,311967,0,0,0,986067,146350,39450,0,0,0,36600,222400,185894.09,179547.06,83149.64,1469.28,0,21355.06,10548.9,0,43488.3,0,525452.33,113824.65,59649.1,45480.25,2607,221561
2022,7,367,1742035,0,0,101700,0,91000,0,1934735,54017,130250,0,0,4364.88,1750,190381.88,260682.5,218401.91,33233.43,2241.81,0,11153.35,371.92,0,103289.53,0,629374.45,172640.55,15175.25,41468.75,14182.84,243467.39
2022,7,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,7,403,7450,0,0,0,0,0,0,7450,12500,0,0,0,0,0,12500,47866.44,10026.14,20789.8,2172.23,0,27350.52,0,0,0,0,108205.13,8398,4701.5,16608,3855.11,33562.61
2022,7,404,0,2325,0,0,0,0,0,2325,0,0,0,0,0,0,0,7205.15,20584.71,771.01,0,0,892.73,0,0,621.82,0,30075.42,3786,1184,1121.75,0,6091.75
2022,7,520,303006,0,0,0,0,0,0,303006,11200,0,0,0,0,0,11200,91413.5,17527.74,265.16,68.45,0,965.1,0,0,7271.53,0,117511.48,27904.75,-117.5,4082.25,0,31869.5
2022,7,536,32791,0,0,0,0,0,0,32791,10000,0,0,0,0,2250,12250,90581.67,71060.98,9950.21,794.08,0,1694.93,0,0,0,0,174081.87,35574.5,1359.75,3716.5,0,40650.75
2022,8,113,1968947.37,87500,240024.81,700000,0,0,7048.49,3003520.67,124255,34250,0,0,0,20316.66,178821.66,383573.3,389654.44,33157.47,6068.32,0,21581.91,1471.95,0,34549.16,0,870056.55,236810,99979,41544.5,27652.71,405986.21
2022,8,114,1771674,0,0,0,0,233942,0,2005616,184675,47400,0,0,650,92499.34,325224.34,412209.56,301677.02,23796.5,3425.1,0,32571.82,38999.94,0,17302.66,0,829982.6,259408.51,33484.5,96739.5,11269.07,400901.58
2022,8,117,400934,11000,0,0,0,0,0,411934,0,0,0,0,0,6281.25,6281.25,21172.77,28585.33,5884.21,199.5,0,4297.42,25652.83,0,105989.45,0,191781.51,29555.75,29480.25,41187,-16.18,100206.82
2022,8,160,257719,0,0,0,0,0,4229.77,261948.77,115300,11550,0,0,0,0,126850,243209.12,188992.55,7512.53,529.26,0,9283.3,17935.05,0,10085.29,0,477547.1,124896,13738,80705.5,692.31,220031.81
2022,8,190,0,0,0,1380000,0,-378000,0,1002000,24000,0,0,0,0,15500,39500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,8,215,1138126.35,0,0,103813,0,0,0,1241939.35,141848,85310,0,0,0,37168.32,264326.32,196665.62,198333.83,-43.25,677.17,0,56506.66,545.61,0,4626.72,0,457312.36,193767.5,14581.25,30328.5,375,239052.25
2022,8,216,1285577.4,0,0,0,214500,0,0,1500077.4,10500,37500,0,0,0,3720,51720,136504.47,113270.16,24046.6,3780.43,0,34607.99,716.17,0,49269.55,0,362195.37,119550.25,22625.75,21893.25,8952.24,173021.49
2022,8,218,854930,3155,0,113383,0,0,0,971468,118150,2850,0,0,0,9000,130000,173487.14,111603.81,10892,2870.56,0,7688.6,11360.61,0,8850.7,0,326753.42,93559,4814.25,41729.5,3165.57,143268.32
2022,8,364,1411200,0,0,0,0,0,0,1411200,10000,0,0,0,25269.5,10000,45269.5,105735.23,34691.84,13052.33,2760.39,0,911.66,0,0,9676.57,0,166828.02,31606.5,21065.5,14496.25,0,67168.25
2022,8,365,1288355,0,0,185700,0,122500,0,1596555,128350,45850,0,0,0,61430,235630,212503.28,194262.68,19289.86,14307.07,0,45411.25,14028.3,0,55158.98,0,554961.42,161663.42,45556.75,73293.5,4021.66,284535.33
2022,8,367,306524,0,273405.38,742500,0,222310,0,1544739.38,34950,110500,0,0,7376,3950,156776,168706.44,163267.37,52295.5,1779.16,0,6534.71,3967.9,0,3337.6,0,399888.68,136579.51,24449.75,43367,19055.56,223451.82
2022,8,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,8,403,5132119.34,14450,0,137000,0,0,0,5283569.34,12500,0,0,0,0,0,12500,59275.61,63766.14,17447.37,3557.02,0,2543.3,0,0,7255.88,0,153845.32,28163,12647,55002.5,31626.46,127438.96
2022,8,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7589.83,353.71,0,593.74,0,0,0,0,0.02,0,8537.3,520.5,74,0,0,594.5
2022,8,520,780,0,0,0,0,0,0,780,11200,0,0,0,0,10725,21925,84537.92,40934.41,3555.94,259.83,0,707.7,0,0,16204.91,0,146200.71,26562.25,2021.25,9183,625,38391.5
2022,8,536,47440,0,0,0,0,0,1000,48440,14000,0,0,0,0,0,14000,114568.3,43316.9,5301.14,1846.18,0,1415.56,691.48,0,0,0,167139.56,36177,10400.25,4149,0,50726.25
2022,9,113,4149288,0,454607.61,2009000,0,0,7048.49,6619944.1,207425,29250,0,0,0,-66590,170085,460834.81,170261.49,72580.76,3287.33,0,9060.84,166.87,0,13537.33,0,729729.43,177964.5,49884.25,33303,6706.84,267858.59
2022,9,114,1135307.51,0,0,0,61000,233000,0,1429307.51,136991.31,62400,0,0,0,89003.32,288394.63,315279.85,247962.12,54831.64,9513.15,0,15374.46,22933.96,0,3796.57,0,669691.75,221429.25,29303.1,111099.75,12462.31,374294.41
2022,9,117,25972,0,0,0,0,0,0,25972,35600,0,0,0,0,-17800,17800,5425.4,53037.84,3675.8,973.94,0,2739.5,43748.04,0,12797.69,0,122398.21,34569.25,5625.25,43744.75,56.69,83995.94
2022,9,160,1738669,0,137170,572545,0,94231.8,4229.77,2546845.57,149091,4900,0,0,0,-12391,141600,198865.13,150682.02,9036.13,2238.63,0,27187.27,12302.99,0,3982.65,0,404294.82,79554.75,9210.25,58324.5,0,147089.5
2022,9,190,23500,0,0,1118500,44000,672000,210615.24,2068615.24,-158168.67,0,0,0,0,133668.67,-24500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,9,215,1962310.99,0,0,154194.59,339837,0,0,2456342.58,214356.3,114110,0,0,0,-20831.66,307634.64,136895.36,66315.72,5364.18,283.74,0,37983.18,0,0,7513.23,0,254355.41,178014.75,12164.25,40507.75,127.89,230814.64
2022,9,216,914252.25,0,1170259.07,1776755,112000,0,0,3973266.32,24500,-12500,0,0,0,0,12000,116109.77,132227.88,15125.09,4962.47,0,8019.83,0,0,0,0,276445.04,126961,10838.5,17290.25,15816.11,170905.86
2022,9,218,396455,0,0,133696,0,201454,0,731605,100423.32,8850,0,0,0,-47440,61833.32,151743.04,102807.83,-287.38,564.32,0,7989.29,1863.65,0,5098.47,0,269779.22,77856.75,735,22613.5,2242.83,103448.08
2022,9,364,3285000,0,0,0,0,0,0,3285000,16900,0,0,0,16519.5,3333.32,36752.82,87885.03,38660.68,12473.63,2374.03,0,4103.76,1580.78,0,5837.79,0,152915.7,19474.25,16710.5,13888.75,5300,55373.5
2022,9,365,1381392,0,0,822120,118300,221188,0,2543000,69783.33,39250,0,0,0,39750,148783.33,224728.7,187872.11,22874.36,4935.31,0,19003.69,5567.09,0,54671.77,0,519653.03,176544.06,29842.25,48433.25,3338.91,258158.47
2022,9,367,604569,4725,0,154000,0,0,0,763294,97050.08,97750,0,0,5718.63,-950.08,199568.63,262409.9,79608.08,14759.12,12224.15,0,14616.36,0,0,-42021.74,0,341595.87,89951.73,27274.5,36043.25,33212.37,186481.85
2022,9,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,9,403,481459,0,0,0,0,0,0,481459,22998,0,0,0,0,-10498,12500,49652.32,5654.69,1.34,3715.15,0,408.93,0,0,-1731.24,0,57701.19,8065,222,3123.5,1312.27,12722.77
2022,9,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12515.06,-1960.8,0,0,0,0,0,0,0,0,10554.26,4806,0,588,41.92,5435.92
2022,9,520,0,0,0,0,0,0,0,0,8100,0,0,0,0,10725,18825,58033.15,64957.91,828.15,186.11,0,1849.09,0,0,-145.74,0,125708.67,45827.95,1874.25,5860.05,0,53562.25
2022,9,536,117497,0,0,0,0,0,0,117497,10466.66,0,0,0,0,-466.66,10000,66583.62,87194.35,2777.38,941.35,0,421.02,0,0,743.51,0,158661.23,37863.25,1249.5,7047,48.38,46208.13
2022,10,113,3287192.83,0,0,379402,0,0,7048.49,3673643.32,240591.67,39000,0,0,0,-118700.02,160891.65,498625.4,380117.95,44932.25,3083.34,0,11347.75,1709.58,0,22601.74,0,962418.01,241712.25,53527.25,41461,4270.7,340971.2
2022,10,114,2215786.08,0,0,768440,0,490500,2500,3477226.08,82298.32,70900,0,0,2458.13,28466.67,184123.12,410347.19,423850.38,20482.19,4894.96,0,23210.84,23051.89,0,11789.21,0,917626.66,248508.99,16279.25,101907.5,45261.85,411957.59
2022,10,117,-37245,0,0,0,0,0,0,-37245,8900,0,0,0,0,15062.5,23962.5,3930.51,99703.49,5344.97,596.57,0,211.86,55094.73,0,69108.29,0,233990.42,66510.56,18284.5,54888,14156.15,153839.21
2022,10,160,403888.73,0,0,127650,0,0,4229.77,535768.5,112899.98,4900,0,0,0,-4433.34,113366.64,187539.9,87813.53,5674.47,2123.15,0,2850.31,9719.05,0,52097.78,0,347818.19,75544,9767.5,65848.25,0,151159.75
2022,10,190,40400,0,0,1263600,50140,918000,0,2272140,16000,0,0,0,0,15000,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,215,332628.53,0,0,223000,0,120000,0,675628.53,86314.66,96810,0,0,0,16541.67,199666.33,169274.93,106801.13,16047.22,219.31,0,16961.78,660.33,0,9710.41,0,319675.11,180709.25,21317.5,38419.75,945.81,241392.31
2022,10,216,880488,0,0,0,0,0,0,880488,17500,0,0,0,0,0,17500,160066.23,78129.69,6181.92,850.9,0,23312.81,0,0,1154.22,0,269695.77,85432.25,4856.75,25114.75,7225.73,122629.48
2022,10,218,923400,0,0,0,0,0,0,923400,144085.4,5850,0,0,0,5550,155485.4,146225.31,181800.96,7764.11,803.73,0,7211.86,8888.98,0,767.6,0,353462.55,104063.5,6064.5,20360.75,3708.73,134197.48
2022,10,364,2446317,0,0,0,0,250894.64,0,2697211.64,0,0,0,0,16082,-36900,-20818,58382.16,57084.79,4462.95,2558.81,0,2542.38,0,0,9096.28,0,134127.37,46032.5,12273.5,9940.5,198.5,68445
2022,10,365,773750,0,0,189700,0,0,0,963450,124750,25850,0,0,1701.56,119916.66,272218.22,219580.66,70509.5,9599.87,3730.46,0,10533.5,9807.74,0,8801.96,0,332563.69,84166.21,16167,45592.25,679.42,146604.88
2022,10,367,803963,0,0,235000,0,0,0,1038963,87600,96000,0,0,3688,8500,195788,229015,372162.83,33940.31,3223.85,0,13680,245.04,0,-4508.37,0,647758.66,196801.1,45682.5,41550.5,24962.93,308997.03
2022,10,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,10,403,976513,0,0,0,0,0,7500,984013,12500,0,0,0,0,0,12500,23168.95,26482.05,0,0.27,0,1342.72,0,0,0,0,50993.99,26340.6,0,20647.5,11828.11,58816.21
2022,10,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9420.15,0,0,0,0,0,0,0,0,0,9420.15,0,0,420,0,420
2022,10,520,0,0,0,0,0,0,0,0,8500,0,0,0,0,10725,19225,73488.21,32378.5,18858.39,107.31,0,618.89,0,0,413.18,0,125864.48,31418.25,13413.75,3940.5,0,48772.5
2022,10,536,775281,0,0,0,0,0,0,775281,0,0,0,0,0,0,0,35113.93,63500.38,7538.24,616.52,0,2193.72,0,0,0,0,108962.79,39910.82,3454.5,10848.5,2085.7,56299.52
2022,11,113,4887026.95,0,0,0,0,341419.97,7048.49,5235495.41,170566.65,48700,0,0,0,49066,268332.65,317033.37,252542.89,20076.68,6439.18,0,14320.27,7976.06,0,71223.95,0,689612.4,207132.25,21006.5,66480.75,8092.02,302711.52
2022,11,114,3576595.11,1000,0,215000,38622.51,421099.66,0,4252317.28,115415,86550,0,0,0,26240,228205,386046.83,169864.06,26627.96,5113.31,0,48405.43,21723.97,0,24996.93,0,682778.49,177151.25,19873.85,93265.25,26825.17,317115.52
2022,11,117,481697.7,0,0,0,0,0,0,481697.7,-8900,0,0,0,0,18843.75,9943.75,11193.37,44113.56,1837.5,8.32,0,1682.21,42744.5,0,14730.42,0,116309.88,20966.25,6510.5,56851.5,376.07,84704.32
